keyphrase	tfidf	dispersion	cscore	keyword
pacific grove	0.000452788834557	0.0000000000	1.0	False
improve the parsing	0.000679183251836	0.0000000000	1.58496250072	False
identify citations to identical	0.0	0.0000000000	2.0	False
investigate learning user notions	0.0	0.0000000000	2.0	False
link every scholarly	0.000679183251836	0.0000000000	1.58496250072	False
evidence	0.000386674946634	0.0000000000	0.0	False
postscript	0.00158476092095	0.2660550459	0.0	False
zerotree	0.000679183251836	0.0000000000	0.0	False
identifying citations	0.00135836650367	0.0000000000	3.0	False
represent the `` location	0.0	0.0000000000	2.0	False
coding scheme the algorithm	0.0	0.0000000000	2.0	False
pnrtmon~np	0.000226394417279	0.0000000000	0.0	False
applicability was first discussed	0.0	0.0000000000	2.0	False
considered identical	0.000452788834557	0.0000000000	1.0	False
check	0.000128891648878	0.0000000000	0.0	False
constructed	0.000215568556942	0.0000000000	0.0	False
lilt	0.000226394417279	0.0000000000	0.0	False
surpass prewous	0.000452788834557	0.0000000000	1.0	False
nearest neighbor	0.000452788834557	0.0000000000	1.0	False
phrase matching	0.000905577669115	0.0000000000	2.0	False
digital library project	0.000679183251836	0.0000000000	1.58496250072	False
solving linear systemsof equations	0.0	0.0000000000	2.0	False
find which papers	0.000679183251836	0.0000000000	1.58496250072	False
system which indexes academic	0.0	0.0000000000	2.0	False
document information	0.000452788834557	0.0000000000	1.0	False
string comparison algorithm	0.000679183251836	0.0000000000	1.58496250072	False
including the ability	0.000679183251836	0.0000000000	1.58496250072	False
citations in citing	0.000679183251836	0.0000000000	1.58496250072	False
learning and pins	0.000679183251836	0.0000000000	1.58496250072	False
papers	0.00588625484925	0.3678048780	0.0	False
processing institute	0.000452788834557	0.0000000000	1.0	False
index new papers	0.000679183251836	0.0000000000	1.58496250072	False
sample citeseer	0.000905577669115	0.0000000000	2.0	False
mcasures between two documents	0.0	0.0000000000	2.0	False
identical citations	0.000905577669115	0.0000000000	2.0	False
holt	0.000226394417279	0.0000000000	0.0	False
intend	0.000257783297756	0.0000000000	0.0	False
sequence codm	0.000452788834557	0.0000000000	1.0	False
models	6.27777609549e-05	0.0000000000	0.0	False
unicamp	0.000226394417279	0.0000000000	0.0	False
databases	0.00064445824439	0.3302961276	0.0	False
describe	0.000128891648878	0.0000000000	0.0	False
documents is calculated	0.000679183251836	0.0000000000	1.58496250072	False
citation is parsed	0.000679183251836	0.0000000000	1.58496250072	False
social studies	0.000452788834557	0.0000000000	1.0	False
process is completely automatic	0.0	0.0000000000	2.0	False
uvng ths	0.000452788834557	0.0000000000	1.0	False
mcasures	0.000226394417279	0.0000000000	0.0	False
probabilistic independence	0.000452788834557	0.0000000000	1.0	False
ordcnng	0.000226394417279	0.0000000000	0.0	False
dltferent ~mplrmrntntion	0.000452788834557	0.0000000000	1.0	False
variation in the formatting	0.0	0.0000000000	2.0	False
statistical	0.00012555552191	0.4233576642	0.0	False
section is extracted	0.000679183251836	0.0000000000	1.58496250072	False
citations  baseline	0.000679183251836	0.0000000000	0.0	False
ability to create	0.000679183251836	0.0000000000	1.58496250072	False
components or structure	0.000679183251836	0.0000000000	1.58496250072	False
document similarity mentioned	0.000679183251836	0.0000000000	1.58496250072	False
blaise	0.000226394417279	0.0000000000	0.0	False
freyllenq x inverse document	0.0	0.0000000000	2.0	False
personal	0.000128891648878	0.0000000000	0.0	False
zerotree wnvrlrt	0.000452788834557	0.0000000000	1.0	False
manuscript database	0.000452788834557	0.0000000000	1.0	False
fklp suelrestlons	0.000452788834557	0.0000000000	1.0	False
differ	0.000226394417279	0.0000000000	0.0	False
located using common	0.00135836650367	0.0000000000	0.0	False
backward	0.000226394417279	0.0000000000	0.0	False
updates	0.000226394417279	0.0000000000	0.0	False
plan to improve	0.000679183251836	0.0000000000	1.58496250072	False
users may register	0.000679183251836	0.0000000000	0.0	False
vectors we have implemented	0.0	0.0000000000	2.0	False
algorithms on these sets	0.0	0.0000000000	2.0	False
database of documents	0.000679183251836	0.0000000000	1.58496250072	False
errors or incomplete fields	0.0	0.0000000000	2.0	False
based retrieval	0.000452788834557	0.0000000000	1.0	False
out	0.0	0.0000000000	0.0	False
leads	0.000128891648878	0.0000000000	0.0	False
text file	0.000452788834557	0.0000000000	0.0	False
selection	0.000226394417279	0.0000000000	0.0	False
computation	0.000226394417279	0.0000000000	0.0	False
scction	0.000452788834557	0.0000000000	0.0	False
vipin kumar	0.000452788834557	0.0000000000	1.0	False
journals as comprehensively	0.000679183251836	0.0000000000	1.58496250072	False
normalized similarity mcasures	0.000679183251836	0.0000000000	1.58496250072	False
document is shown	0.000679183251836	0.0000000000	1.58496250072	False
structures and algorithms	0.000386674946634	0.0000000000	1.58496250072	False
graph	3.13888804775e-05	0.0000000000	0.0	False
statistics	0.000359280928236	0.4489164087	0.0	False
browsing detailed	0.000452788834557	0.0000000000	0.0	False
first sorts	0.000452788834557	0.0000000000	0.0	False
citation made	0.000452788834557	0.0000000000	1.0	False
blocking	0.000226394417279	0.0000000000	0.0	False
references eytan adar	0.000679183251836	0.0000000000	1.58496250072	False
text string	0.000452788834557	0.0000000000	3.0	False
similarity distance	0.000452788834557	0.0000000000	0.0	False
browsing an algorithm	0.000679183251836	0.0000000000	1.58496250072	False
marks	0.000226394417279	0.0000000000	0.0	False
citeseer helps	0.000452788834557	0.0000000000	1.0	False
database of research papers	0.0	0.0000000000	2.0	False
mage	0.000226394417279	0.0000000000	0.0	False
techniques such as gradient	0.0	0.0000000000	2.0	False
downloading	0.000226394417279	0.0000000000	0.0	False
string	0.00271673300734	0.3070259865	0.0	False
advantage	0.000257783297756	0.0000000000	0.0	False
kumar	0.000226394417279	0.0000000000	0.0	False
plan on using learning	0.0	0.0000000000	2.0	False
articles is shown	0.000679183251836	0.0000000000	1.58496250072	False
progressive key	0.000452788834557	0.0000000000	1.0	False
keeping	0.000128891648878	0.0000000000	0.0	False
variant forms	0.000452788834557	0.0000000000	1.0	False
performance for a sample	0.0	0.0000000000	2.0	False
trends in syntactic	0.000679183251836	0.0000000000	0.0	False
evidence of complex titer	0.0	0.0000000000	2.0	False
cxtcnded in order	0.000679183251836	0.0000000000	1.58496250072	False
application	0.0	0.0000000000	0.0	False
papers cite	0.000452788834557	0.0000000000	1.0	False
parameter	0.000257783297756	0.0000000000	0.0	False
continue to investigate	0.000679183251836	0.0000000000	1.58496250072	False
learning techniques to automatically	0.0	0.0000000000	2.0	False
bayesian methods	0.000452788834557	0.0000000000	0.0	False
lo.o	0.0	0.0000000000	0.0	False
simply the number	0.000679183251836	0.0000000000	1.58496250072	False
word vector similarity	0.00135836650367	0.0000000000	3.16992500144	False
am~r snld fnwlty	0.000679183251836	0.0000000000	1.58496250072	False
add such an operation	0.0	0.0000000000	2.0	False
journal of the royal	0.0	0.0000000000	4.0	False
learning techniques and additional	0.0	0.0000000000	2.0	False
finds the distribution	0.000679183251836	0.0000000000	1.58496250072	False
list of references made	0.0	0.0000000000	4.0	False
sample document	0.000257783297756	0.0000000000	1.0	False
finds maximum likelihood parameter	0.0	0.0000000000	2.0	False
updated with relevance feedback	0.0	0.0000000000	2.0	False
relatedness of the document	0.0	0.0000000000	2.0	False
database of neural network	0.0	0.0000000000	4.0	False
term values	0.000452788834557	0.0000000000	1.0	False
upper	0.000226394417279	0.0000000000	0.0	False
heglandand paul e saylory	0.0	0.0000000000	4.0	False
achieve reasonably good	0.000679183251836	0.0000000000	0.0	False
pnnciples are partial	0.000679183251836	0.0000000000	0.0	False
likelihood parameter	0.000452788834557	0.0000000000	1.0	False
citations is indexed	0.000679183251836	0.0000000000	1.58496250072	False
cost	0.000257783297756	0.0000000000	0.0	False
document parsing the downloaded	0.0	0.0000000000	2.0	False
systemsof	0.000226394417279	0.0000000000	0.0	False
journal and conference articles	0.0	0.0000000000	2.0	False
citeseer uses common	0.000679183251836	0.0000000000	1.58496250072	False
suffix stripping	0.000452788834557	0.0000000000	1.0	False
citations  baseline simple	0.0	0.0000000000	0.0	False
intelligent string comparison	0.00135836650367	0.0000000000	3.16992500144	False
groups or mailing lists	0.0	0.0000000000	2.0	False
abstract text is extracted	0.0	0.0000000000	2.0	False
comparable	0.000226394417279	0.0000000000	0.0	False
weekly listings of citations	0.0	0.0000000000	2.0	False
matching word	0.000452788834557	0.0000000000	1.0	False
locating papers	0.000452788834557	0.0000000000	1.0	False
uniform	0.000452788834557	0.0000000000	0.0	False
current	0.000431137113883	0.4702702703	0.0	False
discussed in a research	0.0	0.0000000000	2.0	False
represents semantically identical	0.000679183251836	0.0000000000	1.58496250072	False
desired subfield existed	0.000679183251836	0.0000000000	1.58496250072	False
missing features	0.000452788834557	0.0000000000	0.0	False
articles made	0.000452788834557	0.0000000000	1.0	False
order	0.000282499924297	0.4243902439	0.0	False
options	0.000226394417279	0.0000000000	0.0	False
citations tends to improve	0.0	0.0000000000	2.0	False
build an optimal	0.000679183251836	0.0000000000	1.58496250072	False
approach is the inherent	0.0	0.0000000000	2.0	False
set ofjournals	0.000452788834557	0.0000000000	0.0	False
links between articles	0.000679183251836	0.0000000000	1.58496250072	False
atrcady identified	0.000452788834557	0.0000000000	1.0	False
documents using various measure	0.0	0.0000000000	2.0	False
agreement	0.000226394417279	0.0000000000	0.0	False
obtain closed	0.000452788834557	0.0000000000	1.0	False
fujitsu s vppsooparallelvector supercomputcr	0.0	0.0000000000	0.0	False
response for documents similar	0.0	0.0000000000	2.0	False
citeseer locates	0.000452788834557	0.0000000000	1.0	False
groups	0.00135836650367	0.4702702703	0.0	False
gerard salton and chris	0.0	0.0000000000	2.0	False
department of computer	0.000188333282865	0.0000000000	3.16992500144	False
cyril	0.000226394417279	0.0000000000	0.0	False
respect to the selection	0.0	0.0000000000	2.0	False
methodsjbr indefinite systems.in symposium	0.0	0.0000000000	2.0	False
ikpartment	0.000226394417279	0.0000000000	0.0	False
block jacobi for vector	0.0	0.0000000000	2.0	False
arc	0.00158476092095	0.5686274510	0.0	False
authors or institutions	0.000679183251836	0.0000000000	1.58496250072	False
detailed listing	0.000452788834557	0.0000000000	1.0	False
markus heglandand paul	0.00135836650367	0.0000000000	3.16992500144	False
major advantage	0.000452788834557	0.0000000000	1.0	False
matches with a previous	0.0	0.0000000000	2.0	False
step	0.000143712371294	0.0000000000	0.0	False
commonly	3.13888804775e-05	0.0000000000	0.0	False
first converted	0.000452788834557	0.0000000000	1.0	False
accurate estimation	0.000452788834557	0.0000000000	0.0	False
1jsmg the zero-tree	0.000679183251836	0.0000000000	0.0	False
autonomously locates	0.000452788834557	0.0000000000	1.0	False
providing support	0.000452788834557	0.0000000000	1.0	False
navigation	0.000257783297756	0.0000000000	0.0	False
detailed document	0.000452788834557	0.0000000000	1.0	False
c.-c jay	0.000452788834557	0.0000000000	1.0	False
\l.nmbdn am~r snld	0.000679183251836	0.0000000000	1.58496250072	False
mmmg entropy	0.000452788834557	0.0000000000	1.0	False
text distance	0.000452788834557	0.0000000000	1.0	False
inference	0.000386674946634	0.0000000000	0.0	False
navigation by locating	0.000679183251836	0.0000000000	1.58496250072	False
cite that article	0.000679183251836	0.0000000000	1.58496250072	False
belief functions	0.0	0.0000000000	1.0	False
citation based	0.000452788834557	0.0000000000	1.0	False
uvng ths zero-tree	0.000679183251836	0.0000000000	1.58496250072	False
attempted to exhaustively index	0.0	0.0000000000	2.0	False
algorithm nchwves results	0.000679183251836	0.0000000000	0.0	False
compare	3.13888804775e-05	0.0000000000	0.0	False
keywords conjugate and gradient	0.0	0.0000000000	2.0	False
user-sare	0.000226394417279	0.0000000000	0.0	False
mded t  three-dlmenslon	0.0	0.0000000000	0.0	False
elecrr~cnl	0.000226394417279	0.0000000000	0.0	False
query and browsing	0.000679183251836	0.0000000000	1.58496250072	False
article is cited	0.000679183251836	0.0000000000	1.58496250072	False
normalized similarity	0.000452788834557	0.0000000000	1.0	False
effort to progress	0.000679183251836	0.0000000000	1.58496250072	False
citeseer home qntittns	0.000679183251836	0.0000000000	1.58496250072	False
give	3.13888804775e-05	0.0000000000	0.0	False
first query to citeseer	0.0	0.0000000000	2.0	False
stored	7.18561856472e-05	0.0000000000	0.0	False
whxh	0.000226394417279	0.0000000000	0.0	False
saylory	0.000452788834557	0.0000000000	0.0	False
rz~tes	0.000226394417279	0.0000000000	0.0	False
encode	0.000226394417279	0.0000000000	0.0	False
prcv~osly reported cxtens	0.0	0.0000000000	1.58496250072	False
hinton	0.000452788834557	0.0000000000	0.0	False
browse the database	0.000679183251836	0.0000000000	1.58496250072	False
diagrams	0.000226394417279	0.0000000000	0.0	False
indexing using bibliographic	0.000679183251836	0.0000000000	1.58496250072	False
score	0.000257783297756	0.0000000000	0.0	False
browsable	0.000226394417279	0.0000000000	0.0	False
accuracy	3.13888804775e-05	0.0000000000	0.0	False
american socier	0.0	0.0000000000	1.0	False
emerging areas of science	0.0	0.0000000000	2.0	False
suggestions	7.18561856472e-05	0.0000000000	0.0	False
return a list	0.000679183251836	0.0000000000	1.58496250072	False
string distance or edit	0.0	0.0000000000	2.0	False
literature on the web	0.0	0.0000000000	2.0	False
citeseer derives	0.000452788834557	0.0000000000	1.0	False
visual	0.000226394417279	0.0000000000	0.0	False
dots not require human	0.0	0.0000000000	2.0	False
related to `` neural	0.0	0.0000000000	2.0	False
downloads postscript files	0.000679183251836	0.0000000000	1.58496250072	False
networks for hidden markov	0.0	0.0000000000	2.0	False
anthmetlc	0.000226394417279	0.0000000000	0.0	False
effort	0.000287424742589	0.5370370370	0.0	False
1vi highest rj values	0.0	0.0000000000	2.0	False
subroutines on fujitsu	0.0	0.0000000000	1.58496250072	False
151a word	0.000905577669115	0.0000000000	1.0	False
mparnble to or surpass	0.0	0.0000000000	2.0	False
lengths	0.000226394417279	0.0000000000	0.0	False
based on set pnrtmon~np	0.0	0.0000000000	2.0	False
effect on the distance	0.0	0.0000000000	2.0	False
contained in academic	0.000679183251836	0.0000000000	0.0	False
vector or likeit	0.00135836650367	0.0000000000	3.16992500144	False
machine learning	0.000143712371294	0.0000000000	1.0	False
database would include citation	0.0	0.0000000000	2.0	False
expect that block jacobi	0.0	0.0000000000	2.0	False
finding recent	0.000452788834557	0.0000000000	1.0	False
values	0.00025111104382	0.3670886076	0.0	False
achieve	3.13888804775e-05	0.0000000000	0.0	False
agreement with the publisher	0.0	0.0000000000	2.0	False
citations cnn	0.000452788834557	0.0000000000	1.0	False
dlfterent scales	0.000452788834557	0.0000000000	1.0	False
similarity mentioned	0.000452788834557	0.0000000000	0.0	False
papers which share	0.000679183251836	0.0000000000	1.58496250072	False
analyses of research	0.000679183251836	0.0000000000	1.58496250072	False
hcen	0.000226394417279	0.0000000000	0.0	False
tither additional	0.000452788834557	0.0000000000	1.0	False
predict	0.000226394417279	0.0000000000	0.0	False
whcrcas	0.000226394417279	0.0000000000	0.0	False
produces multidisciplinary citation indexes	0.0	0.0000000000	2.0	False
articles and citations	0.000679183251836	0.0000000000	1.58496250072	False
measured the performance	0.000679183251836	0.0000000000	1.58496250072	False
topic	6.27777609549e-05	0.0000000000	0.0	False
weighting	3.13888804775e-05	0.0000000000	0.0	False
incremental	0.000452788834557	0.0000000000	0.0	False
performed	0.000128891648878	0.0000000000	0.0	False
phrase	0.000386674946634	0.0000000000	0.0	False
normalizations	0.000226394417279	0.0000000000	0.0	False
context analysis	0.000452788834557	0.0000000000	1.0	False
occur	3.13888804775e-05	0.0000000000	0.0	False
downloaded database of research	0.0	0.0000000000	2.0	False
normalize	0.000226394417279	0.0000000000	0.0	False
edit distance	0.00226394417279	0.4489164087	5.0	False
masons	0.000226394417279	0.0000000000	0.0	False
questions regarding the artlclc	0.0	0.0000000000	2.0	False
citeseer can also find	0.0	0.0000000000	2.0	False
wquences a three-dimenslonat	0.000679183251836	0.0000000000	1.58496250072	False
statistics based	0.000452788834557	0.0000000000	1.0	False
discussion	7.18561856472e-05	0.0000000000	0.0	False
measure the edit	0.000679183251836	0.0000000000	1.58496250072	False
etfectw wde	0.000452788834557	0.0000000000	1.0	False
cites	0.000226394417279	0.0000000000	0.0	False
subroutines	0.000226394417279	0.0000000000	0.0	False
systems engineermg	0.000452788834557	0.0000000000	1.0	False
query	0.000718561856472	0.3307984791	0.0	False
significant	0.000215568556942	0.0000000000	0.0	False
extract additional	0.000452788834557	0.0000000000	1.0	False
algorithm to calculate	0.000679183251836	0.0000000000	1.58496250072	False
references or bibliography	0.000679183251836	0.0000000000	1.58496250072	False
map	0.000143712371294	0.0000000000	0.0	False
linear systemsof	0.000452788834557	0.0000000000	1.0	False
citations made	0.000905577669115	0.0000000000	1.0	False
contribute	0.000128891648878	0.0000000000	0.0	False
compression manuscript	0.000452788834557	0.0000000000	1.0	False
informed of new articles	0.0	0.0000000000	2.0	False
southern	0.000226394417279	0.0000000000	0.0	False
art of dissembling	0.000679183251836	0.0000000000	1.58496250072	False
swposium on discrete	0.000679183251836	0.0000000000	1.58496250072	False
ability to extract	0.000679183251836	0.0000000000	1.58496250072	False
designed	7.18561856472e-05	0.0000000000	0.0	False
date	0.000226394417279	0.0000000000	0.0	False
language citations	0.000452788834557	0.0000000000	1.0	False
j.h	0.000226394417279	0.0000000000	0.0	False
document body	0.000452788834557	0.0000000000	1.0	False
word and phrase	0.00135836650367	0.0000000000	3.16992500144	False
classroom	0.000128891648878	0.0000000000	0.0	False
reorders postscript	0.000452788834557	0.0000000000	1.0	False
`rl1	0.000226394417279	0.0000000000	0.0	False
natural	3.13888804775e-05	0.0000000000	0.0	False
dif.fercnce between two	0.0	0.0000000000	1.58496250072	False
fee	0.000452788834557	0.0000000000	0.0	False
work which builds	0.00135836650367	0.0000000000	3.16992500144	False
dctai1.s	0.000452788834557	0.0000000000	0.0	False
appkd	0.000226394417279	0.0000000000	0.0	False
arrangements	0.000226394417279	0.0000000000	0.0	False
similarity mcasures	0.000452788834557	0.0000000000	0.0	False
browsing of the literature	0.0	0.0000000000	4.0	False
human to assessthe accuracy	0.0	0.0000000000	2.0	False
databases are valuable	0.000679183251836	0.0000000000	1.58496250072	False
title	0.00103113319102	0.2878411911	0.0	False
kurt	0.000226394417279	0.0000000000	0.0	False
processing threr~dlmension	0.0	0.0000000000	1.0	False
olshen and c stone	0.0	0.0000000000	2.0	False
advantages of citeseer compared	0.0	0.0000000000	2.0	False
codrc	0.000226394417279	0.0000000000	0.0	False
variables and the current	0.0	0.0000000000	2.0	False
tts	0.000226394417279	0.0000000000	0.0	False
thresholds	0.000226394417279	0.0000000000	0.0	False
gupta	0.000226394417279	0.0000000000	0.0	False
made or distributed	0.000679183251836	0.0000000000	1.58496250072	False
feature	7.18561856472e-05	0.0000000000	0.0	False
retrieval is subjectively	0.000679183251836	0.0000000000	0.0	False
additional heuristics	0.000905577669115	0.0000000000	2.0	False
body of the document	0.0	0.0000000000	4.0	False
title and author	0.000679183251836	0.0000000000	1.58496250072	False
zero-tree method ymgwrl cbsn	0.0	0.0000000000	2.0	False
surpassed	0.000226394417279	0.0000000000	0.0	False
ieee	3.13888804775e-05	0.0000000000	0.0	False
jacobi preconditioning	0.00181115533823	0.2974358974	4.0	False
neural networks	0.000452788834557	0.0000000000	1.0	False
zealand digital library project	0.0	0.0000000000	2.0	False
group	0.0011600248399	0.2710280374	0.0	False
2nd systems engmeermg kensselner	0.0	0.0000000000	2.0	False
jin	0.000128891648878	0.0000000000	0.0	False
first article in figure	0.0	0.0000000000	2.0	False
facility	0.000128891648878	0.0000000000	0.0	False
likeit based retrieval	0.000679183251836	0.0000000000	1.58496250072	False
citeseer helps by making	0.0	0.0000000000	2.0	False
spurious insertions	0.000452788834557	0.0000000000	1.0	False
forms	0.000257783297756	0.0000000000	0.0	False
advantage of this architecture	0.0	0.0000000000	2.0	False
method by snld	0.000679183251836	0.0000000000	1.58496250072	False
listing	0.000226394417279	0.0000000000	0.0	False
digital or hard	0.000679183251836	0.0000000000	1.58496250072	False
cost-cffectivc tool	0.000452788834557	0.0000000000	1.0	False
computation aspects of network	0.0	0.0000000000	2.0	False
i+nd~ s~m~lnr lrcmsl abstract	0.0	0.0000000000	2.0	False
nom	0.000226394417279	0.0000000000	0.0	False
xxoss dlfterent scales	0.000679183251836	0.0000000000	1.58496250072	False
group marks	0.000452788834557	0.0000000000	0.0	False
recent relevant literature	0.000679183251836	0.0000000000	1.58496250072	False
matches	0.000452788834557	0.0000000000	0.0	False
frequency of the citation	0.0	0.0000000000	2.0	False
likeit currently performs	0.000679183251836	0.0000000000	1.58496250072	False
eirst monrlu~~	0.0	0.0000000000	0.0	False
articles could be improved	0.0	0.0000000000	2.0	False
total number	0.000143712371294	0.0000000000	0.0	False
symposium	7.18561856472e-05	0.0000000000	0.0	False
elet on the improvements	0.0	0.0000000000	2.0	False
updated autonomously	0.000452788834557	0.0000000000	1.0	False
parsing	0.00158476092095	0.3822975518	0.0	False
authors in monographic	0.000679183251836	0.0000000000	1.58496250072	False
encoded uvng	0.000452788834557	0.0000000000	1.0	False
wiley	0.000452788834557	0.0000000000	0.0	False
fields	0.000905577669115	0.4233576642	0.0	False
citations are made	0.000679183251836	0.0000000000	1.58496250072	False
term	0.00012555552191	0.3493975904	0.0	False
foundations of statistical	0.000679183251836	0.0000000000	1.58496250072	False
numerical tests and results	0.0	0.0000000000	2.0	False
january	0.000257783297756	0.0000000000	0.0	False
create indexes	0.000452788834557	0.0000000000	1.0	False
word vector or likeit	0.0	0.0000000000	4.0	False
eftrcta	0.000226394417279	0.0000000000	0.0	False
followup comments or responses	0.0	0.0000000000	2.0	False
giles97	0.0	0.0000000000	0.0	False
communlcntmns and image processing	0.0	0.0000000000	2.0	False
algorithm finds maximum	0.000679183251836	0.0000000000	1.58496250072	False
terms `` giles	0.0	0.0000000000	1.58496250072	False
finding related	0.000452788834557	0.0000000000	1.0	False
~dco codmg	0.0	0.0000000000	1.0	False
level of letters	0.000679183251836	0.0000000000	1.58496250072	False
incomplete data	0.00135836650367	0.0000000000	3.0	False
full-text	0.000226394417279	0.0000000000	0.0	False
ymgwrl cbsn	0.000452788834557	0.0000000000	1.0	False
weighted	0.000287424742589	0.4233576642	0.0	False
retrieve	7.18561856472e-05	0.0000000000	0.0	False
significantly	0.000452788834557	0.0000000000	0.0	False
elw	0.000226394417279	0.0000000000	0.0	False
academic articles	0.000452788834557	0.0000000000	0.0	False
citation leads	0.000452788834557	0.0000000000	1.0	False
provide citation information	0.000679183251836	0.0000000000	1.58496250072	False
publishers	0.000128891648878	0.0000000000	0.0	False
digitul libraries `95 -the	0.0	0.0000000000	2.0	False
traditional techniques	0.000452788834557	0.0000000000	1.0	False
kclntedpapers	0.000226394417279	0.0000000000	0.0	False
rpt	0.000226394417279	0.0000000000	0.0	False
baseline simple word	0.000679183251836	0.0000000000	1.58496250072	False
weighting approaches	0.000452788834557	0.0000000000	1.0	False
~lkl\vill  a~l	0.0	0.0000000000	0.0	False
documents are related	0.000386674946634	0.0000000000	1.58496250072	False
engines	0.000143712371294	0.0000000000	0.0	False
previous citation indexing systems	0.0	0.0000000000	2.0	False
register papers	0.000452788834557	0.0000000000	1.0	False
intended	0.000128891648878	0.0000000000	0.0	False
canada	0.000226394417279	0.0000000000	0.0	False
vector or string distance	0.0	0.0000000000	2.0	False
citcseer	0.000452788834557	0.0000000000	0.0	False
headers of documents	0.000679183251836	0.0000000000	1.58496250072	False
citation indexing system	0.00271673300734	0.4233576642	7.92481250361	False
found that citation	0.000679183251836	0.0000000000	0.0	False
home qntittns	0.000452788834557	0.0000000000	0.0	False
previous citation indexing	0.000679183251836	0.0000000000	0.0	False
cheng and c.-c	0.000679183251836	0.0000000000	1.58496250072	False
sets contained	0.000452788834557	0.0000000000	1.0	False
feedback _ citations matching	0.0	0.0000000000	2.0	False
measure a value	0.0	0.0000000000	1.58496250072	False
subbnnd codmg of video	0.0	0.0000000000	2.0	False
generation	3.13888804775e-05	0.0000000000	0.0	False
citeseer understands	0.000452788834557	0.0000000000	1.0	False
is1 databases	0.000452788834557	0.0000000000	1.0	False
strings of symbols	0.000679183251836	0.0000000000	1.58496250072	False
represent local	0.000452788834557	0.0000000000	1.0	False
navigating	0.000452788834557	0.0000000000	0.0	False
uniform syntactic	0.000452788834557	0.0000000000	1.0	False
letters rcquired to transform	0.0	0.0000000000	2.0	False
vector and edit	0.000679183251836	0.0000000000	1.58496250072	False
shows	9.41666414324e-05	0.0000000000	0.0	False
probabilistic independence networks	0.000679183251836	0.0000000000	1.58496250072	False
venue for the document	0.0	0.0000000000	2.0	False
method ymgwrl cbsn	0.000679183251836	0.0000000000	0.0	False
jbr conjugate gradient methods	0.0	0.0000000000	2.0	False
theory	0.000257783297756	0.0000000000	0.0	False
made in significantly	0.000679183251836	0.0000000000	1.58496250072	False
variant	0.000452788834557	0.0000000000	0.0	False
automatically determine	0.000452788834557	0.0000000000	1.0	False
brooks	0.000452788834557	0.0000000000	0.0	False
implemented a tfidf scheme	0.0	0.0000000000	2.0	False
automatically informed	0.000452788834557	0.0000000000	1.0	False
advantages	0.000773349893268	0.4065420561	0.0	False
algorithm nchwves	0.000452788834557	0.0000000000	0.0	False
automatic identification	0.000452788834557	0.0000000000	1.0	False
citations and the context	0.0	0.0000000000	2.0	False
similar itcmsi abstract	0.000679183251836	0.0000000000	1.58496250072	False
services include keywords	0.000679183251836	0.0000000000	1.58496250072	False
compression	0.000257783297756	0.0000000000	0.0	False
research.nj.nec.com	0.0	0.0000000000	0.0	False
training	0.000452788834557	0.0000000000	0.0	False
based similar	0.000452788834557	0.0000000000	1.0	False
ability to parse citations	0.0	0.0000000000	2.0	False
efficient approach	0.000452788834557	0.0000000000	0.0	False
include citation links	0.000679183251836	0.0000000000	1.58496250072	False
state un~verxty	0.000452788834557	0.0000000000	1.0	False
citations easily and quickly	0.0	0.0000000000	2.0	False
words and phrases	0.000679183251836	0.0000000000	1.58496250072	False
califorma	0.000226394417279	0.0000000000	0.0	False
topics documents	0.000452788834557	0.0000000000	1.0	False
otfcr nn nltcrnat~vc	0.000679183251836	0.0000000000	0.0	False
papers in usenet	0.000679183251836	0.0000000000	1.58496250072	False
vision	0.000452788834557	0.0000000000	0.0	False
contained citations	0.000452788834557	0.0000000000	0.0	False
geoffrey e hinton	0.000679183251836	0.0000000000	1.58496250072	False
vector and edit distance	0.0	0.0000000000	2.0	False
similarity measures	0.000773349893268	0.0000000000	3.0	False
origin	0.000226394417279	0.0000000000	0.0	False
publication delays	0.000905577669115	0.0000000000	0.0	False
identical articles and grouping	0.0	0.0000000000	2.0	False
chris buckley	0.000452788834557	0.0000000000	0.0	False
section deleted	0.00407509951102	0.0000000000	3.0	False
variables	0.000215568556942	0.0000000000	0.0	False
powerful interactive	0.000905577669115	0.0000000000	0.0	False
department of electrical	0.000679183251836	0.0000000000	1.58496250072	False
search for pages	0.000679183251836	0.0000000000	1.58496250072	False
networks	9.41666414324e-05	0.0000000000	0.0	False
livermore national laboratory	0.000679183251836	0.0000000000	0.0	False
resolved from analysis	0.000679183251836	0.0000000000	1.58496250072	False
existing distance	0.000452788834557	0.0000000000	1.0	False
message	0.000128891648878	0.0000000000	0.0	False
image processing	0.000515566595512	0.0000000000	2.0	False
local probability densities	0.000679183251836	0.0000000000	1.58496250072	False
navigation backward	0.000452788834557	0.0000000000	1.0	False
rinehart	0.000226394417279	0.0000000000	0.0	False
full bayesian	0.000452788834557	0.0000000000	0.0	False
combined similarity	0.000905577669115	0.0000000000	2.0	False
suflcient conditions	0.000452788834557	0.0000000000	1.0	False
urrd practice ojdigita1 libraries	0.0	0.0000000000	0.0	False
located independent	0.000452788834557	0.0000000000	1.0	False
standard hmm	0.000452788834557	0.0000000000	1.0	False
hwarchul	0.000226394417279	0.0000000000	0.0	False
completely autonomous	0.000905577669115	0.0000000000	2.0	False
interest in computing	0.000679183251836	0.0000000000	1.58496250072	False
download	0.000128891648878	0.0000000000	0.0	False
